UserID,Timestamp,Campus,Faculty,Department,Role,EducationLevel,TransactionType,Message/Prompt,AI_Response,TokenUsed,ProcessingTime,AppUsed,Status,IsCopied,IsShared,IsSaved,Tags,Sentiment,_IsCopied,_IsShared,_IsSaved
6647135987,2026-04-24 13:00:39.656157,Bangkhen,Business Administration,Marketing,Lecturer,อาจารย์ / บุคลากร,Usage,Establish table heart significant and watch. Digital Marketing,AI Response: Reason build within toward exactly response great size pick way go participant miss ready.,1666,3.0856961576166846,Gemini DeepResearch v1,Success,[False],[True],[False],"Consumer Behavior, Brand Management",Positive,False,True,False
6788788969,2026-04-24 13:05:27.656157,Sriracha,Engineering,Civil Engineering,Student,ป.ตรี,Usage,Pay program receive individual information stop. Structural Analysis,AI Response: Bring discuss hand practice admit long number condition mind born institution.,58,7.672505370876146,Gemini DeepResearch v1,Success,[False],[False],[False],Structural Analysis,Neutral,False,False,False
6844457568,2026-04-24 13:09:40.656157,Kamphaeng Saen,Engineering,Civil Engineering,Student,ป.ตรี,Usage,National watch size. Structural Analysis,AI Response: Town ground deal actually budget force two result part although term recent high situation commercial early.,550,0.1399766570651605,Gemini DeepResearch v1,Success,[True],[False],[False],Structural Analysis,Neutral,True,False,False
6666293183,2026-04-24 13:47:10.656157,Bangkhen,Business Administration,Finance,Student,ป.ตรี,Usage,Admit so movie parent follow. Investment Analysis,AI Response: See six admit here sort until member stock anyone recognize.,1714,8.251340609770256,KIN Perplexity Chatflow,Success,[True],[False],[True],"Risk Management, Corporate Finance, Investment Analysis",Neutral,True,False,True
6982880337,2026-04-24 14:23:03.656157,Bangkhen,Science,Physics,Student,ป.ตรี,Usage,Peace inside lot world. Classical Mechanics,AI Response: Across himself part my yourself rock here number article who.,1254,6.140221653692571,ChatGPT Chatflow for Education,Success,[False],[False],[False],Classical Mechanics,Neutral,False,False,False
6791568949,2026-04-24 14:33:10.656157,Sriracha,Business Administration,Marketing,Student,ป.โท,Usage,Amount color say special stuff. Digital Marketing,AI Response: Parent throw section before usually situation now north lay point.,595,2.754965538260998,ChatGPT Chatflow for Education,Success,[False],[False],[False],"Consumer Behavior, Brand Management",Positive,False,False,False
6924845839,2026-04-24 14:33:33.656157,Bangkhen,Engineering,Computer Science,Student,ป.ตรี,Usage,Four when church decide during. Python Programming,AI Response: Science thank never build social throughout trip happen help letter special issue decision.,1802,3.2942746262793365,KIN Perplexity Chatflow,Success,[True],[False],[False],"Python Programming, Algorithms, Data Structures",Neutral,True,False,False
6668176830,2026-04-24 14:34:11.656157,Kamphaeng Saen,Business Administration,Marketing,Staff,อาจารย์ / บุคลากร,Usage,Song down leave blood. Digital Marketing,AI Response: Offer key other table listen threat ball system financial thought man left prepare benefit modern.,97,3.579386252736989,Gemini DeepResearch v1,Success,[True],[True],[False],Digital Marketing,Negative,True,True,False
6620331130,2026-04-24 14:34:28.656157,Bangkhen,Engineering,Mechanical Engineering,Student,ป.โท,Usage,One high together law decision far subject. Fluid Mechanics,AI Response: Truth open interview owner foot method drive baby media which about direction seat stop career.,695,9.24089877666016,Gemini DeepResearch v1,Success,[True],[True],[True],Machine Design,Positive,True,True,True
6691753233,2026-04-24 14:57:56.656157,Bangkhen,Engineering,Mechanical Engineering,Faculty,อาจารย์ / บุคลากร,Usage,Begin beautiful evidence rich be or. Thermodynamics,AI Response: Finally property movie have just art development budget suggest wife suggest.,1695,0.5132767777929489,KIN Perplexity Chatflow,Success,[False],[False],[False],"Fluid Mechanics, Thermodynamics, Machine Design",Positive,False,False,False
6668360747,2026-04-24 15:11:26.656157,Sriracha,Business Administration,Marketing,Faculty,อาจารย์ / บุคลากร,Usage,Section want military thank on. Consumer Behavior,AI Response: Action also able much begin follow mind who.,878,3.934498915071336,ChatGPT Chatflow for Education,Success,[False],[False],[True],"Digital Marketing, Brand Management, Consumer Behavior",Negative,False,False,True
6935875227,2026-04-24 15:50:47.656157,Bangkhen,Science,Chemistry,Student,ป.ตรี,Usage,Whom foot pattern large Mr stand. Organic Chemistry,AI Response: Understand camera agree community news create I.,140,3.167634663086957,Gemini DeepResearch v1,Success,[False],[True],[True],"Inorganic Chemistry, Physical Chemistry",Positive,False,True,True
6637938051,2026-04-24 16:02:14.656157,Sriracha,Science,Mathematics,Student,ป.ตรี,Usage,Star newspaper environment home fall. Calculus,AI Response: Financial very year arrive may data such.,108,3.992175415698386,Gemini DeepResearch v1,Success,[False],[True],[True],"Linear Algebra, Calculus",Neutral,False,True,True
6972329033,2026-04-24 16:17:14.656157,Sriracha,Engineering,Mechanical Engineering,Student,ป.ตรี,Usage,Himself shoulder pull model. Thermodynamics,AI Response: Message edge card article provide stuff bad.,917,3.0072867747437573,ChatGPT Chatflow for Education,Success,[True],[False],[False],"Fluid Mechanics, Thermodynamics",Neutral,True,False,False
6884521914,2026-04-24 16:20:21.656157,Kamphaeng Saen,Engineering,Computer Science,Student,ป.โท,Usage,Win far require piece player collection hard. Python Programming,AI Response: Through before own whom professor production gas image compare give unit red season.,803,3.7918405930431303,Gemini DeepResearch v1,Success,[True],[False],[True],"Algorithms, Python Programming",Positive,True,False,True
6910433292,2026-04-24 16:24:19.656157,Bangkhen,Engineering,Mechanical Engineering,Lecturer,อาจารย์ / บุคลากร,Usage,Time wonder wind strong offer bill. Machine Design,AI Response: Time hear forget set lead article far catch number law strong.,117,1.0635720591052455,KIN Perplexity Chatflow,Success,[False],[False],[False],"Fluid Mechanics, Thermodynamics",Positive,False,False,False
6899091607,2026-04-24 16:34:21.656157,Bangkhen,Engineering,Computer Science,Student,ป.โท,Usage,Movie focus world education west share national. Data Structures,AI Response: During throughout listen husband young team worker past consider guy.,1254,8.381735845829235,KIN Perplexity Chatflow,Success,[False],[False],[True],"Python Programming, Data Structures",Neutral,False,False,True
6718192678,2026-04-24 18:07:34.656157,Bangkhen,Science,Physics,Lecturer,อาจารย์ / บุคลากร,Usage,Court outside power community simple me. Classical Mechanics,AI Response: Data author set wait space hard state meet decision.,246,1.0380301856190344,Gemini DeepResearch v1,Success,[True],[False],[False],"Electromagnetism, Classical Mechanics, Quantum Physics",Neutral,True,False,False
6868597234,2026-04-24 18:13:09.656157,Sriracha,Science,Physics,Student,ป.ตรี,Usage,Turn system between toward small. Classical Mechanics,Error: AI processing failed.,10,5.640576384876711,KIN Perplexity Chatflow,Failed,False,False,False,Classical Mechanics,Negative,False,False,False
6716857311,2026-04-24 18:33:37.656157,Sriracha,Business Administration,Marketing,Student,ป.ตรี,Usage,Push anything trial fill including order public. Digital Marketing,AI Response: Choose power glass walk a number difference authority enter.,1719,7.9636301504472575,KIN Perplexity Chatflow,Success,[False],[False],[True],"Brand Management, Digital Marketing",Neutral,False,False,True
6612933819,2026-04-24 18:55:33.656157,Kamphaeng Saen,Science,Mathematics,Staff,อาจารย์ / บุคลากร,Usage,Site through role season look environmental. Calculus,AI Response: Final still garden anything theory argue direction national them.,1794,2.7290967710580314,Gemini DeepResearch v1,Success,[True],[False],[False],"Linear Algebra, Calculus, Statistics",Neutral,True,False,False
6672228831,2026-04-24 20:06:55.656157,Bangkhen,Engineering,Computer Science,Student,ป.ตรี,Usage,Stop their shake seven. Python Programming,Error: AI processing failed.,10,4.641964594038173,KIN Perplexity Chatflow,Failed,False,False,False,"Python Programming, Data Structures, Algorithms",Neutral,False,False,False
6613284159,2026-04-24 20:27:35.656157,Bangkhen,Business Administration,Marketing,Student,ป.โท,Usage,Hear everything wrong morning city often trouble threat. Digital Marketing,AI Response: Firm deep live agent news country compare red even article.,907,0.7241013820104697,KIN Perplexity Chatflow,Success,[False],[False],[False],"Brand Management, Consumer Behavior",Negative,False,False,False
6936640740,2026-04-24 20:44:33.656157,Bangkhen,Engineering,Computer Science,Staff,อาจารย์ / บุคลากร,Usage,Behind one together realize line white. Algorithms,AI Response: Involve build agency degree almost threat office stock brother.,1718,8.451826654358333,Gemini DeepResearch v1,Success,[True],[True],[False],Algorithms,Negative,True,True,False
6895015477,2026-04-24 21:16:22.656157,Kamphaeng Saen,Business Administration,Finance,Student,ป.เอก,Usage,Compare thousand establish others free strong. Investment Analysis,AI Response: Author thus feel letter require choice hot after green score improve difficult.,1597,1.5656800888090374,ChatGPT Chatflow for Education,Success,[False],[False],[False],"Corporate Finance, Investment Analysis",Positive,False,False,False
6817558223,2026-04-24 21:39:51.656157,Sriracha,Engineering,Mechanical Engineering,Lecturer,อาจารย์ / บุคลากร,Top-up,Top-up,Top-up Success,745,0.0,,Success,False,False,False,,Neutral,False,False,False
6628676209,2026-04-24 23:24:21.656157,Sriracha,Engineering,Computer Science,Faculty,อาจารย์ / บุคลากร,Usage,Put he write around. Python Programming,AI Response: Give Republican show world instead could media dog this but dream white data.,1989,6.78903499646106,Gemini DeepResearch v1,Success,[False],[False],[False],"Algorithms, Python Programming, Data Structures",Neutral,False,False,False
6615529367,2026-04-24 23:25:12.656157,Sriracha,Business Administration,Marketing,Faculty,อาจารย์ / บุคลากร,Usage,Image style husband city attention conference at. Brand Management,AI Response: Market his fill article wife peace available include visit office improve know drug.,1132,9.836105831629158,KIN Perplexity Chatflow,Success,[False],[False],[False],"Consumer Behavior, Digital Marketing, Brand Management",Neutral,False,False,False
6961987735,2026-04-24 23:59:42.656157,Bangkhen,Engineering,Mechanical Engineering,Student,ป.โท,Top-up,Top-up,Top-up Success,1393,0.0,,Success,False,False,False,,Neutral,False,False,False
6766657926,2026-04-25 00:15:42.656157,Kamphaeng Saen,Engineering,Civil Engineering,Staff,อาจารย์ / บุคลากร,Usage,Ok use west unit still main. Structural Analysis,AI Response: Lay represent produce choice sign down happy thing economy computer.,1985,1.5127285562887691,KIN Perplexity Chatflow,Success,[False],[False],[False],"Geotechnical Engineering, Structural Analysis, Transportation Engineering",Positive,False,False,False
6659311649,2026-04-25 00:34:01.656157,Bangkhen,Business Administration,Marketing,Student,ป.ตรี,Usage,Style nice performance nice. Consumer Behavior,AI Response: Floor either six garden experience democratic smile artist page quite give apply each improve throughout.,315,6.85898059929363,KIN Perplexity Chatflow,Success,[True],[False],[False],"Consumer Behavior, Digital Marketing",Positive,True,False,False
6625976451,2026-04-25 00:49:24.656157,Bangkhen,Science,Physics,Student,ป.ตรี,Top-up,Top-up,Top-up Success,130,0.0,,Success,False,False,False,,Neutral,False,False,False
6676302683,2026-04-25 02:33:08.656157,Bangkhen,Engineering,Mechanical Engineering,Student,ป.ตรี,Top-up,Top-up,Top-up Success,4376,0.0,,Success,False,False,False,,Neutral,False,False,False
6659185351,2026-04-25 02:47:46.656157,Sriracha,Engineering,Civil Engineering,Student,ป.ตรี,Usage,So radio data best record every. Structural Analysis,AI Response: Town end charge music collection state upon system use manage right long.,1849,8.616326414364908,ChatGPT Chatflow for Education,Success,[False],[False],[True],Geotechnical Engineering,Positive,False,False,True
6655712640,2026-04-25 03:23:29.656157,Sriracha,Business Administration,Accounting,Student,ป.โท,Usage,Occur happy foreign interesting place another prevent eight. Taxation,AI Response: During person low pretty since newspaper early understand window represent often citizen past avoid project majority.,1580,7.34635504076344,ChatGPT Chatflow for Education,Success,[True],[False],[True],"Taxation, Managerial Accounting, Financial Accounting",Positive,True,False,True
6997256896,2026-04-25 04:29:16.656157,Bangkhen,Business Administration,Marketing,Student,ป.โท,Usage,Then her group music. Consumer Behavior,AI Response: Difference order myself remain but chance floor conference.,260,3.679078210271091,Gemini DeepResearch v1,Success,[False],[True],[False],"Consumer Behavior, Brand Management",Neutral,False,True,False
6752860689,2026-04-25 04:31:10.656157,Bangkhen,Engineering,Civil Engineering,Student,ป.เอก,Usage,Seven suffer sing around standard pressure pass reveal. Geotechnical Engineering,AI Response: Important cold interesting indeed service PM gas sense choose have mother cause forward.,622,2.8332143058815813,KIN Perplexity Chatflow,Success,[True],[True],[True],"Geotechnical Engineering, Structural Analysis, Transportation Engineering",Neutral,True,True,True
6647209807,2026-04-25 05:16:07.656157,Sriracha,Science,Physics,Student,ป.โท,Usage,Develop court agency score security. Electromagnetism,AI Response: Goal heavy general recognize push war city they.,1777,8.757681431925814,KIN Perplexity Chatflow,Success,[False],[False],[False],"Classical Mechanics, Electromagnetism",Neutral,False,False,False
6628018374,2026-04-25 05:44:01.656157,Bangkhen,Business Administration,Marketing,Student,ป.ตรี,Usage,Treat never east us might. Digital Marketing,AI Response: Consider loss style probably spend will eye.,290,3.4296915659113405,KIN Perplexity Chatflow,Success,[False],[True],[False],"Brand Management, Consumer Behavior, Digital Marketing",Neutral,False,True,False
6612566516,2026-04-25 07:18:52.656157,Sriracha,Business Administration,Finance,Student,ป.ตรี,Usage,Their there bed include fill our tell. Investment Analysis,AI Response: Writer they hold art myself nor reality or source school water moment enough education official.,1017,5.509024598886415,ChatGPT Chatflow for Education,Success,[False],[False],[True],Risk Management,Neutral,False,False,True
6949465868,2026-04-25 08:22:46.656157,Sriracha,Business Administration,Finance,Staff,อาจารย์ / บุคลากร,Usage,Trade blue wonder agreement major affect. Investment Analysis,AI Response: Huge accept beautiful still race check type issue image chair they father method.,1577,6.058396864973489,ChatGPT Chatflow for Education,Success,[False],[False],[True],"Investment Analysis, Corporate Finance",Positive,False,False,True
6614051981,2026-04-25 08:59:45.656157,Kamphaeng Saen,Engineering,Civil Engineering,Faculty,อาจารย์ / บุคลากร,Usage,While early would forward. Geotechnical Engineering,AI Response: Office year pressure hour buy none appear between life address better act range fire environmental.,211,5.066987969096745,ChatGPT Chatflow for Education,Success,[False],[False],[True],"Geotechnical Engineering, Transportation Engineering",Positive,False,False,True
6674442429,2026-04-25 09:23:17.656157,Bangkhen,Engineering,Civil Engineering,Student,ป.ตรี,Top-up,Top-up,Top-up Success,4673,0.0,,Success,False,False,False,,Neutral,False,False,False
6915901376,2026-04-25 09:36:31.656157,Bangkhen,Science,Mathematics,Student,ป.โท,Usage,Really over give state across wall. Calculus,AI Response: Country money itself everybody better long at cut gun.,634,9.182310001607007,Gemini DeepResearch v1,Success,[True],[False],[False],"Statistics, Linear Algebra",Positive,True,False,False
6781888217,2026-04-25 09:56:52.656157,Bangkhen,Engineering,Civil Engineering,Student,ป.ตรี,Usage,Pressure church organization certainly keep relate baby major. Structural Analysis,AI Response: Half southern central administration recent election financial industry seat my girl.,708,4.670550050337283,KIN Perplexity Chatflow,Success,[False],[False],[True],Transportation Engineering,Positive,False,False,True
6715917750,2026-04-25 11:11:00.656157,Bangkhen,Science,Chemistry,Student,ป.เอก,Usage,Life account office local. Inorganic Chemistry,AI Response: Grow concern computer along themselves health join president way street design change.,926,0.5184142272446279,ChatGPT Chatflow for Education,Success,[False],[False],[True],"Physical Chemistry, Inorganic Chemistry",Neutral,False,False,True
6622360261,2026-04-25 11:23:20.656157,Sriracha,Engineering,Civil Engineering,Faculty,อาจารย์ / บุคลากร,Usage,Official store child. Transportation Engineering,AI Response: Ago family stuff stage may same network visit situation fine you.,1227,7.407859667609046,Gemini DeepResearch v1,Success,[True],[True],[False],"Geotechnical Engineering, Structural Analysis",Neutral,True,True,False
6899636955,2026-04-25 12:20:50.656157,Sriracha,Science,Chemistry,Staff,อาจารย์ / บุคลากร,Top-up,Top-up,Top-up Success,3502,0.0,,Success,False,False,False,,Neutral,False,False,False
6630564496,2026-04-25 12:28:46.656157,Bangkhen,Engineering,Civil Engineering,Student,ป.ตรี,Usage,Sometimes truth federal clearly too. Transportation Engineering,AI Response: These management prevent perhaps couple east body employee effort.,1562,5.192388704911699,KIN Perplexity Chatflow,Success,[False],[True],[False],"Structural Analysis, Transportation Engineering, Geotechnical Engineering",Positive,False,True,False
6730593538,2026-04-25 12:36:01.656157,Bangkhen,Business Administration,Marketing,Student,ป.ตรี,Usage,Church almost forward matter successful always institution imagine. Digital Marketing,AI Response: What consumer amount mouth laugh professional nice true wife suffer sound.,153,1.7680535245384632,Gemini DeepResearch v1,Success,[False],[False],[False],"Digital Marketing, Consumer Behavior",Positive,False,False,False
6934035654,2026-04-25 13:55:50.656157,Bangkhen,Engineering,Civil Engineering,Faculty,อาจารย์ / บุคลากร,Usage,Prove season show see impact. Geotechnical Engineering,AI Response: Reason about radio life way team believe heart office.,807,1.898214950016921,Gemini DeepResearch v1,Success,[False],[False],[True],"Structural Analysis, Geotechnical Engineering, Transportation Engineering",Neutral,False,False,True
6823557720,2026-04-25 13:56:19.656157,Bangkhen,Engineering,Computer Science,Staff,อาจารย์ / บุคลากร,Usage,Detail occur share specific cause major start science. Python Programming,AI Response: Receive inside TV plant none part blue education all maybe dream always successful class technology.,1763,2.876525880857676,KIN Perplexity Chatflow,Success,[False],[False],[True],Data Structures,Positive,False,False,True
6716791010,2026-04-25 14:15:18.656157,Bangkhen,Engineering,Computer Science,Faculty,อาจารย์ / บุคลากร,Usage,Old environment law respond produce spend everyone. Algorithms,AI Response: Early good everyone why song art force fly role bad food seem mind less far.,1167,5.012079310956545,Gemini DeepResearch v1,Success,[False],[False],[True],"Data Structures, Algorithms",Positive,False,False,True
6810910998,2026-04-25 14:15:24.656157,Bangkhen,Engineering,Mechanical Engineering,Student,ป.โท,Usage,Sometimes lose event development. Fluid Mechanics,AI Response: Eight point give arm might think democratic speak card him purpose memory financial education.,763,7.042939690638101,Gemini DeepResearch v1,Success,[True],[False],[False],"Fluid Mechanics, Thermodynamics, Machine Design",Neutral,True,False,False
6894771983,2026-04-25 14:33:32.656157,Bangkhen,Business Administration,Finance,Lecturer,อาจารย์ / บุคลากร,Usage,None prevent leave girl spend. Investment Analysis,AI Response: Address street blue matter sometimes writer edge always enough history go stage outside ready.,1852,1.7446302458531429,ChatGPT Chatflow for Education,Success,[False],[False],[False],"Corporate Finance, Risk Management, Investment Analysis",Neutral,False,False,False
6929862440,2026-04-25 15:27:12.656157,Bangkhen,Business Administration,Accounting,Staff,อาจารย์ / บุคลากร,Usage,Responsibility prevent boy property wish. Financial Accounting,AI Response: Water help walk condition better sense television.,956,9.06321043768231,Gemini DeepResearch v1,Success,[False],[False],[False],Taxation,Neutral,False,False,False
6750940222,2026-04-25 15:50:10.656157,Bangkhen,Science,Mathematics,Student,ป.ตรี,Usage,Pattern drug plan everyone guess present sea. Linear Algebra,AI Response: Newspaper out wrong season together knowledge college enjoy.,1928,0.5422153964688315,KIN Perplexity Chatflow,Success,[False],[False],[True],Statistics,Neutral,False,False,True
6735371092,2026-04-25 16:53:23.656157,Sriracha,Engineering,Mechanical Engineering,Student,ป.โท,Usage,Actually image very the similar. Thermodynamics,AI Response: Outside practice performance oil determine it could someone treat.,1262,9.28977473174568,Gemini DeepResearch v1,Success,[True],[False],[True],Thermodynamics,Positive,True,False,True
6758304443,2026-04-25 17:36:43.656157,Kamphaeng Saen,Science,Mathematics,Lecturer,อาจารย์ / บุคลากร,Usage,Individual we another teacher near. Statistics,AI Response: Situation however cultural father indicate must these relate least.,155,3.169371463503857,Gemini DeepResearch v1,Success,[False],[False],[True],Linear Algebra,Positive,False,False,True
6716149015,2026-04-25 17:48:10.656157,Bangkhen,Science,Chemistry,Student,ป.ตรี,Usage,Yard available card collection southern relate. Inorganic Chemistry,AI Response: One specific woman growth commercial despite seem life medical surface imagine garden.,1829,2.724595267915749,Gemini DeepResearch v1,Success,[False],[False],[True],Organic Chemistry,Positive,False,False,True
6914430350,2026-04-25 18:23:53.656157,Sriracha,Engineering,Mechanical Engineering,Student,ป.ตรี,Usage,People this usually think turn near past. Fluid Mechanics,AI Response: Them put toward firm drive concern nice same door require pattern marriage create huge.,706,8.221646341371597,Gemini DeepResearch v1,Success,[True],[False],[False],Thermodynamics,Negative,True,False,False
6660636264,2026-04-25 19:45:38.656157,Bangkhen,Business Administration,Marketing,Student,ป.โท,Usage,Agree develop cold education. Brand Management,AI Response: Know movement next never instead democratic rich fill perform.,1766,1.1204631005588015,KIN Perplexity Chatflow,Success,[False],[True],[True],"Digital Marketing, Consumer Behavior",Negative,False,True,True
6665839104,2026-04-25 19:57:39.656157,Bangkhen,Science,Physics,Lecturer,อาจารย์ / บุคลากร,Usage,Thousand begin manager as. Classical Mechanics,AI Response: Allow agree space marriage blood experience ok scientist health hope hot consider whose.,1178,9.196499074641078,KIN Perplexity Chatflow,Success,[False],[False],[False],Electromagnetism,Neutral,False,False,False
6932382519,2026-04-25 20:36:40.656157,Bangkhen,Science,Chemistry,Faculty,อาจารย์ / บุคลากร,Top-up,Top-up,Top-up Success,1801,0.0,,Success,False,False,False,,Neutral,False,False,False
6916247355,2026-04-25 21:20:39.656157,Bangkhen,Science,Chemistry,Student,ป.ตรี,Usage,Quickly citizen social whose color. Organic Chemistry,AI Response: Role so service box since entire great color moment type continue still work.,1512,7.367299461056444,Gemini DeepResearch v1,Success,[True],[True],[False],"Inorganic Chemistry, Organic Chemistry",Positive,True,True,False
6617666346,2026-04-25 21:21:06.656157,Bangkhen,Business Administration,Finance,Student,ป.ตรี,Top-up,Top-up,Top-up Success,3192,0.0,,Success,False,False,False,,Neutral,False,False,False
6753723031,2026-04-25 22:57:34.656157,Sriracha,Engineering,Computer Science,Faculty,อาจารย์ / บุคลากร,Usage,Need morning what entire sing middle store. Python Programming,AI Response: Answer mean relationship lead hospital indeed view mouth sound success.,1799,1.7862310472317666,KIN Perplexity Chatflow,Success,[False],[False],[True],"Data Structures, Python Programming",Neutral,False,False,True
6760830963,2026-04-26 00:48:48.656157,Kamphaeng Saen,Engineering,Computer Science,Student,ป.ตรี,Usage,Type accept grow structure. Python Programming,AI Response: Two avoid buy movie way budget debate.,1155,0.875351362558137,KIN Perplexity Chatflow,Success,[True],[True],[False],"Algorithms, Python Programming",Neutral,True,True,False
6855910811,2026-04-26 02:12:52.656157,Sriracha,Engineering,Civil Engineering,Student,ป.ตรี,Usage,Direction have tax camera box kitchen. Transportation Engineering,AI Response: Which data boy wrong wrong exactly board safe small story into same.,1109,0.3108403038527273,ChatGPT Chatflow for Education,Success,[False],[False],[False],"Transportation Engineering, Geotechnical Engineering, Structural Analysis",Neutral,False,False,False
6685676193,2026-04-26 02:17:30.656157,Sriracha,Science,Mathematics,Student,ป.ตรี,Usage,Fall suffer approach protect special hot mention. Calculus,AI Response: Instead single enjoy significant memory energy American people.,1827,5.847688310795299,ChatGPT Chatflow for Education,Success,[False],[False],[False],"Statistics, Calculus, Linear Algebra",Positive,False,False,False
6976758049,2026-04-26 02:35:58.656157,Bangkhen,Science,Physics,Student,ป.โท,Usage,Similar answer simple store near girl. Electromagnetism,AI Response: Inside account somebody growth imagine avoid majority give station guy enjoy great.,548,2.605167456352459,ChatGPT Chatflow for Education,Success,[True],[False],[False],"Classical Mechanics, Quantum Physics",Positive,True,False,False
6653108719,2026-04-26 02:53:07.656157,Kamphaeng Saen,Science,Mathematics,Student,ป.ตรี,Usage,Television speech generation I per couple purpose. Calculus,AI Response: Either away let like lay design range hour six tonight size assume east.,1496,3.24149313299062,ChatGPT Chatflow for Education,Success,[False],[True],[False],"Calculus, Statistics",Neutral,False,True,False
6845142064,2026-04-26 03:11:09.656157,Bangkhen,Business Administration,Accounting,Student,ป.ตรี,Usage,Risk natural according east hold rate which. Financial Accounting,AI Response: Affect exactly imagine take agreement you cause effect tax.,707,5.416111902283546,Gemini DeepResearch v1,Success,[True],[True],[True],Managerial Accounting,Positive,True,True,True
6685888864,2026-04-26 03:53:42.656157,Bangkhen,Engineering,Mechanical Engineering,Lecturer,อาจารย์ / บุคลากร,Usage,Vote adult end. Fluid Mechanics,AI Response: Gun right them culture small evening growth form great add technology like audience main.,356,8.739252058559249,Gemini DeepResearch v1,Success,[True],[True],[True],"Thermodynamics, Machine Design, Fluid Mechanics",Positive,True,True,True
6832353906,2026-04-26 04:35:33.656157,Bangkhen,Science,Mathematics,Student,ป.ตรี,Usage,Our truth drive next hope throw. Linear Algebra,AI Response: Address action nor material law painting care great rather check.,1589,9.209696496758164,ChatGPT Chatflow for Education,Success,[False],[True],[False],Statistics,Neutral,False,True,False
6717249944,2026-04-26 05:33:36.656157,Bangkhen,Engineering,Mechanical Engineering,Student,ป.ตรี,Usage,Study try buy executive thank smile. Fluid Mechanics,AI Response: Own recently tough night tend he allow Congress necessary wife start group already themselves detail.,207,9.32128334931122,Gemini DeepResearch v1,Success,[False],[False],[False],"Machine Design, Thermodynamics",Positive,False,False,False
6975933676,2026-04-26 05:54:36.656157,Bangkhen,Business Administration,Finance,Staff,อาจารย์ / บุคลากร,Usage,Great work deep unit involve. Investment Analysis,AI Response: Cell different step standard school agency put maintain ago central race five.,1361,1.385991707616641,KIN Perplexity Chatflow,Success,[False],[False],[False],"Corporate Finance, Risk Management, Investment Analysis",Positive,False,False,False
6661443628,2026-04-26 07:15:28.656157,Bangkhen,Business Administration,Accounting,Lecturer,อาจารย์ / บุคลากร,Usage,Feel feeling allow early than so imagine. Financial Accounting,AI Response: Character local little someone big manager its father.,1181,4.083832079695418,ChatGPT Chatflow for Education,Success,[False],[False],[False],Taxation,Positive,False,False,False
6839459252,2026-04-26 07:25:42.656157,Bangkhen,Engineering,Computer Science,Student,ป.ตรี,Usage,Business peace personal hand. Data Structures,AI Response: As up join identify stage benefit between everybody deal sound.,1632,8.211212082991338,Gemini DeepResearch v1,Success,[True],[False],[False],Algorithms,Neutral,True,False,False
6672657999,2026-04-26 07:28:43.656157,Sriracha,Engineering,Computer Science,Staff,อาจารย์ / บุคลากร,Usage,Woman out simply return plan although argue if. Data Structures,AI Response: Film yeah late on cold ready when goal ground ago traditional cold make information clear live.,874,3.8215674779207496,Gemini DeepResearch v1,Success,[False],[False],[True],"Data Structures, Python Programming, Algorithms",Neutral,False,False,True
6616022482,2026-04-26 07:33:27.656157,Sriracha,Science,Chemistry,Faculty,อาจารย์ / บุคลากร,Usage,Threat single respond though watch. Organic Chemistry,AI Response: Yeah leave suggest page range federal task other.,225,1.9418486316399617,KIN Perplexity Chatflow,Success,[True],[False],[False],"Physical Chemistry, Organic Chemistry, Inorganic Chemistry",Negative,True,False,False
6981479927,2026-04-26 07:47:37.656157,Bangkhen,Science,Physics,Student,ป.โท,Usage,Question decision choice suffer. Classical Mechanics,AI Response: Traditional need represent energy fish let general society bad center service write ever part option.,1172,3.4050017011482865,ChatGPT Chatflow for Education,Success,[False],[True],[False],"Classical Mechanics, Quantum Physics, Electromagnetism",Neutral,False,True,False
6870939644,2026-04-26 08:51:56.656157,Bangkhen,Engineering,Mechanical Engineering,Staff,อาจารย์ / บุคลากร,Usage,Seem under artist it apply agency anything director. Thermodynamics,AI Response: Off matter will line quite interesting common character vote three customer walk attention edge cost.,1857,7.652670407915812,ChatGPT Chatflow for Education,Success,[True],[False],[True],Fluid Mechanics,Neutral,True,False,True
6862661095,2026-04-26 09:26:27.656157,Sriracha,Engineering,Computer Science,Student,ป.ตรี,Top-up,Top-up,Top-up Success,314,0.0,,Success,False,False,False,,Neutral,False,False,False
6928067432,2026-04-26 09:37:48.656157,Bangkhen,Science,Mathematics,Student,ป.โท,Usage,Imagine mention Republican system something. Calculus,AI Response: Manager billion language simple option born dinner pressure too treatment role we national son against.,1343,1.5038532134903442,KIN Perplexity Chatflow,Success,[False],[False],[False],"Statistics, Calculus",Neutral,False,False,False
6685816989,2026-04-26 10:48:37.656157,Sriracha,Business Administration,Finance,Student,ป.โท,Usage,Campaign Democrat those lawyer. Corporate Finance,AI Response: Bag success she fly after cut over claim.,1869,2.6789181463573817,ChatGPT Chatflow for Education,Success,[False],[True],[True],Investment Analysis,Neutral,False,True,True
6664621825,2026-04-26 11:16:27.656157,Bangkhen,Business Administration,Marketing,Student,ป.โท,Usage,Note necessary unit cup home develop nothing. Digital Marketing,AI Response: Race prevent put even them discover conference by finally then second all couple wife couple.,1092,8.160743212552868,Gemini DeepResearch v1,Success,[False],[False],[True],"Digital Marketing, Brand Management, Consumer Behavior",Neutral,False,False,True
